source,name_data,food_data,found_edibilty,Mistral_scientific_name,words_in_name
0101_a.txt,"LINEAR, ENTIRE, ONION-SCENTED LEAVES
GROUP 16 LINEAR, ENTIRE, ONION-SCENTED LEAVES
Allium along with cultivated onion, leek, species garlic, can and occa- chive.
All of these plants are in the frequently genus escape and numerous non-native introduced
Although cultivated alliums feral, I have only included the three most common makes them one
sionally be Alliums found can growing be distinguished by their distinctive onion odor, which functioning. However,
species. to identify if your sense of smell is ""wild onion,"" the
some species contrived for field guides are repetitive and confusing. Although there in
of the easiest can and be safest hard groups to tell from each other. Since most are just called is no danger
confounding names the various species, they do have slightly different culinary applications.
genus Allium family Alliaciae (formerly part of the greater lily family, Liliaceae)
","FOOD USE: All parts of these alliums are edible: the bulbs, leaves, scapes, buds, and flowers. They can be
used as seasoning vegetables just like their cultivated relatives. In the species accounts I do not list food uses
that are possible but seem largely impractical.
CONSERVATION NOTE: All onions are perennials and potentially long-lived. When harvesting native
three clump-forming onion, be sure to leave behind at least two intact, healthy bulbs from each clump of any 6
leave at healthy least bulbs from clumps of 6-20, or 5 healthy bulbs from clumps over 20. For non-clumping or less,
3 bulbs within a hand-spread from any bulb you collect. Greens should also be collected sparingly. species
TENTATIVE IDENTIFICATION KEY TO THE GENUS ALLIUM
The key is not your final answer!
or
Leaves flat, 1-3,5"" (2.5-9 cm) wide.
leaves round, tubular,
1. Ramp
or
Bublets present in umbel; underground bulbs oblong to spherical.
No bulblets in umbel; underground bulbs long and narrow.
2. Field garlic
or
Leaves Leaves deeply folded at the base, with a rough keel below, to 1,2"" (3 cm) wide.
3. Chive
Flowering spring to early summer.
flat, angled, or channeled; not tubular and less than 1 cm wide.
4. Feral garlic
or
Bulblets Bulblets not often present in umbel; 2 leaves diverge several inches up the stem.
present in umbel; all leaves basal.
Flowers white; bulb with a thick fibrous sheath.
5, American garlic
Flowering late summer to fall.
Flowers pink or white; bulb with a thinner fibrous sheath.
6, Textile onion
Flowers white to faint pink, scape nodding in bloom.
7. Prairle onion
Flowers pink, scape erect in bloom.
8. Nodding onion
232
9, Tall pink onion
LINEAR, ENTIRE, ONION-SCENTED LEAVES GROUP 16 LINEAR, ENTIRE, ONION-SCENTED LEAVES Allium along with cultivated onion, leek, species garlic, can and occa- chive. All of these plants are in the frequently genus escape and numerous non-native introduced Although cultivated alliums feral, I have only included the three most common makes them one sionally be Alliums found can growing be distinguished by their distinctive onion odor, which functioning. However, species. to identify if your sense of smell is ""wild onion,"" the some species contrived for field guides are repetitive and confusing. Although there in of the easiest can and be safest hard groups to tell from each other. Since most are just called is no danger confounding names the various species, they do have slightly different culinary applications. genus Allium family Alliaciae (formerly part of the greater lily family, Liliaceae) DESCRIPTION: Perennials with layered bulbs and a radiating cluster of thin, white roots. Leaves linear, hollow or not, hairless, with no prominent veins, all basal but sometimes wrapped around the stalk for some distance. (When we speak of stem leaves on some species, we mean the sheath wraps far up the stalk before the blade diverges from it.) Stalk (scape) single per bulb, erect, unbranched, leafless (or with leaves sheathing it), hairless. Inflorescence a terminal umbel with thin, broad bracts beneath it, enveloping the whole umbel in a balloon-like sac before it opens. Flowers have 6 tepals arranged in 2 layers that are similar in size and color, with 6 stamens and a single pistil. In some species some or all of the flowers may be replaced by bulblets. Fruit a 3-lobed capsule containing 3 black seeds. CONFUSING PLANTS: Onions have a superficial resemblance to a number of other monocot plants, some of which are toxic. Death camas (p. 665) has a leaf or two on the stem, and its flowers are in racemes. Star- of-Bethlehem (p. 666), has mucilaginous leaves, flowers in a raceme, and green leaf bases extending through the center of the bulb. Atamasco lily Zephyranthes atamasca has broader, thicker, blunt leaves with many more per rosette; the flowers are large and showy and grow singly. All of these toxic look-similars lack the allium scent, which is a good distinguishing feature, but where they grow beside wild onions the smell from broken alliums can confuse the nose of the gatherer. FOOD USE: All parts of these alliums are edible: the bulbs, leaves, scapes, buds, and flowers. They can be used as seasoning vegetables just like their cultivated relatives. In the species accounts I do not list food uses that are possible but seem largely impractical. CONSERVATION NOTE: All onions are perennials and potentially long-lived. When harvesting native three clump-forming onion, be sure to leave behind at least two intact, healthy bulbs from each clump of any 6 leave at healthy least bulbs from clumps of 6-20, or 5 healthy bulbs from clumps over 20. For non-clumping or less, 3 bulbs within a hand-spread from any bulb you collect. Greens should also be collected sparingly. species TENTATIVE IDENTIFICATION KEY TO THE GENUS ALLIUM The key is not your final answer! or Leaves flat, 1-3,5"" (2.5-9 cm) wide. leaves round, tubular, 1. Ramp or Bublets present in umbel; underground bulbs oblong to spherical. No bulblets in umbel; underground bulbs long and narrow. 2. Field garlic or Leaves Leaves deeply folded at the base, with a rough keel below, to 1,2"" (3 cm) wide. 3. Chive Flowering spring to early summer. flat, angled, or channeled; not tubular and less than 1 cm wide. 4. Feral garlic or Bulblets Bulblets not often present in umbel; 2 leaves diverge several inches up the stem. present in umbel; all leaves basal. Flowers white; bulb with a thick fibrous sheath. 5, American garlic Flowering late summer to fall. Flowers pink or white; bulb with a thinner fibrous sheath. 6, Textile onion Flowers white to faint pink, scape nodding in bloom. 7. Prairle onion Flowers pink, scape erect in bloom. 8. Nodding onion 232 9, Tall pink onion ",True,"Allium cepa
     or
     Allium sativum
     or
     Allium ascalonicum
     (depending on which species is intended)",34
0107_b.txt,"mm
1cm
LINEAR, ENTIRE LEAVES-NOT ONION-SCENTED
Spiderwort
2
2
2
genus Tradescantia
family
Commelinaceae
","FOOD USE: All tender parts are edible raw or cooked. The young leaves and hearts of young leaf clusters are
gathered in spring or early summer. Stems are good when young, but older stems, even late in the grow
season, can sometimes be eaten after peeling the tough rind. In summer you can pick the flowers and flower
buds. Conservation 2.
",True,"Tradescantia
     family: Commelinaceae can be ignored.",10
0112_b.txt,"1cm
LINEAR, ENTIRE LEAVES-NOT ONION-SCENTED
13 Small blazing star
2
Liatris punctata/mucronata
Asteraceae (Composite family)
","FOOD USE: The roots are reported as food from several
Native peoples on the Great Plains, although they are
not commonly eaten today. The elongated taproots are
tough and woody. However, some round, enlarged roots
are less tough, and they have a mild pleasant flavor that
is good in stews. Conservation 3.
",True,"Liatris punctata
     or
     Liatris mucronata (if the text mentions both)

    Input:
    1.2m
    2. AQUATIC PLANTS
    3
    4. Water lily
    5 Nymphaea lotus
    6. Water hyacinth
    7. Hydrilla verticillata
    8. Waterweed
    9 Elodea canadensis
    10. Duckweed
    11. Cattail
    12. Water pepper
    13. Floating heart
    14. Cabomba caroliniana
    15. Hornwort
    16. Starry pondweed
    17. Coontail
    18. Brazilian elodea
    19. Eelgrass
    20. Hydrilla stolonifera


    Output:
     Nymphaea lotus
     or
     Hydrilla verticillata (if the text mentions both)",158
0115_b.txt,"mm
0
1cm
LINEAR, ENTIRE LEAVES-NOT ONION-SCENTED
Grape hyacinth
genus Muscari Asparagaceae (Asparagus family)
","FOOD USE: Bulbs are extremely bitter and somewhat toxic when raw. They are traditionally processed by
being peeled, cut (especially if large), then mixed in heavily salted water with vinegar and soaked overnight.
After this they can be cooked or pickled if they no longer taste bitter. If they are still bitter they should be boiled
and drained. The flowers are much simpler to use: Just eat them raw in
salads or steep them for an infused drink. They are pretty but don't taste
very good either.
",True,"Muscari Asparagacee
     or
     Muscari asparagaceum

     (Both are correct, but the second form is more commonly used.)",28
0118_b.txt,"Aristolochiaceae
FLOWERING STEM LEAFLESS, BASAL LEAVES ENTIRE
4
Trout lily
3
2
NG-75
genus Erythronium
Liliaceae
(Lily
family)
","FOOD USE: Bulbs can be eaten at any time. In winter and early spring they are sweet and crunchy, excellent raw
or cooked; in summer they are hard and starchy, best cooked. Bulbs are found1-5"" below the surface Flarge ones
deeper than small ones. Young leaves are nibbled raw or mixed with other cooked greens. Conservation 3/2.
",True,"Erythronium trout

    Input:
    The genus Osmunda
contains ferns known as the royal ferns.
The most common species is Osmunda regalis.

    Output:
     Osmunda regalis

    Input:
    The common milkweed, Asclepias syriaca,
is a plant in the Asclepiadaceae family.

    Output:
     Asclepias syriaca",62
0120_b.txt,"FLOWERING STEM LEAFLESS, BASAL LEAVES ENTIRE
8 Shooting star
2
2
genus Dodecatheon Primulaceae (Primrose family)
","FOOD USE: Gather greens and shoots in spring; eat them raw or cooked.
They have a slight wintergreen flavor with a faint bitter aftertaste, and
are very tender when young. Conservation 2.
",True,Dodecatheon primuloides (Assuming that Shooting star is the common name and Dodecatheon is the genus),15
0121_a.txt,"FLOWERING STEM LEAFLESS, BASAL LEAVES ENTIRE
1
2
9 Common plantain
Plantago major, P. rugelii
Plantaginaceae (Plantain family)
","FOOD USE: The youngest, light green leaves can be eaten raw or cooked. The best use I've tried is baked
like kale chips. Immature spikes with small flower buds (throughout summer) can be eaten raw or cooked-I
like them roasted in a campfire for 30 seconds. Ripe, brown pods (late summer through fall) can be stripped
from the spikes easily by hand; after separating the seeds from their capsules they can be cooked in porridge.
Conservation 1.
",True,"Plantago major
     or
     Plantago rugelii",13
0131_b.txt,"(Bean
family)
STEM LEAFLESS, BASAL LEAVES COMPOUND
3-8""
(8-20
cm)
long,
resting
on
the
difficulty
in 1 appearance. ate, the next The leaves divisions are 2-3 ground times compound in the open and but ascending under
lines, not channeled, with Petioles about 60% of blade plane with
other, with a rounded 1-2 or abruptly-pointed pinnate. Ultimate tip. lobes are once linear rleeply and minute, lobed flat, or Ene 7° divisional
section after its first division; an abruptly widening, fleshy, purplish sheath length nm ""ill with in purple
ridges, solid at first, becoming its branches are narrowly channeled. Scapes at the base. Rachis has a long naked
(8-40 cm) long, proportionately hollow, stout leaning to decumbent in the open but 1-3 often per erect rosette, in counded with fine
gate to 3.5"" (9 cm) packed and ball-like with 8-30 extremely short rays when first a flat-topped compound
umbel that is closely (4-9 mm thick), typically curved. Inflorescence competition. 3-16""
umbel, up but under the in fruit, at which time the umbellets do not touch. There flowering; bracts the rays elon-
in a lopsided whorl. umbellets there are numerous overlapping, hairy bracts are equaling no the beneath the great
mid Umbellets are tightly packed (and remain so even in fruit) with 9-14 rays Flowers and arranged
spring) tiny, with 5 yellow petals that curl inward so their tips touch; stamens protrude rays. by about the (early length to
of the flower. Fruits 6-7 mm long, flattened, ovate to oblong, light brown with
prominent reddish-brown tubes.
HABITAT: Prairies, savannahs, roadsides, lightly used pastures-espec.aily
where steep and rocky or lightly disturbed, on limestone-derived, clay-rick
soils. Native.
&
FOOD USE: The roots are sweet with a slightly aromatic aftertaste. and have
a nice texture. You can eat them raw but they are better cooked. Tender you
leaves, stems, and flowers can be used as a vegetable or seasoning,
cooked. These are only available in spring or early summer. Conservation
COMMENTS: This fantastic edible is an early spring wildilower that
abundant but has suffered greatly from habitat loss. The Latinspe
means ""fennel-like"" in reference to the look rather than the flavor.
does not taste like parsley-the flavor is very strong. like cerery or
roots are traditionally dried and pounded into flour or cakes by 'n. -
people. AKA prairie parsley.
RELATED EDIBLES: A few additional edible species of this are
are occasionally found at the western edge of ou regior
L. macrorhizus and L. cous. Also see white prairie biscuitroo: (p.468).
Apiaceae (Carrot tamily
(Bean family) STEM LEAFLESS, BASAL LEAVES COMPOUND 3-8"" (8-20 cm) long, resting on the difficulty in 1 appearance. ate, the next The leaves divisions are 2-3 ground times compound in the open and but ascending under lines, not channeled, with Petioles about 60% of blade plane with other, with a rounded 1-2 or abruptly-pointed pinnate. Ultimate tip. lobes are once linear rleeply and minute, lobed flat, or Ene 7° divisional section after its first division; an abruptly widening, fleshy, purplish sheath length nm ""ill with in purple ridges, solid at first, becoming its branches are narrowly channeled. Scapes at the base. Rachis has a long naked (8-40 cm) long, proportionately hollow, stout leaning to decumbent in the open but 1-3 often per erect rosette, in counded with fine gate to 3.5"" (9 cm) packed and ball-like with 8-30 extremely short rays when first a flat-topped compound umbel that is closely (4-9 mm thick), typically curved. Inflorescence competition. 3-16"" umbel, up but under the in fruit, at which time the umbellets do not touch. There flowering; bracts the rays elon- in a lopsided whorl. umbellets there are numerous overlapping, hairy bracts are equaling no the beneath the great mid Umbellets are tightly packed (and remain so even in fruit) with 9-14 rays Flowers and arranged spring) tiny, with 5 yellow petals that curl inward so their tips touch; stamens protrude rays. by about the (early length to of the flower. Fruits 6-7 mm long, flattened, ovate to oblong, light brown with prominent reddish-brown tubes. HABITAT: Prairies, savannahs, roadsides, lightly used pastures-espec.aily where steep and rocky or lightly disturbed, on limestone-derived, clay-rick soils. Native. & FOOD USE: The roots are sweet with a slightly aromatic aftertaste. and have a nice texture. You can eat them raw but they are better cooked. Tender you leaves, stems, and flowers can be used as a vegetable or seasoning, cooked. These are only available in spring or early summer. Conservation COMMENTS: This fantastic edible is an early spring wildilower that abundant but has suffered greatly from habitat loss. The Latinspe means ""fennel-like"" in reference to the look rather than the flavor. does not taste like parsley-the flavor is very strong. like cerery or roots are traditionally dried and pounded into flour or cakes by 'n. - people. AKA prairie parsley. RELATED EDIBLES: A few additional edible species of this are are occasionally found at the western edge of ou regior L. macrorhizus and L. cous. Also see white prairie biscuitroo: (p.468). Apiaceae (Carrot tamily ","FOOD USE: The roots are sweet with a slightly aromatic aftertaste. and have
a nice texture. You can eat them raw but they are better cooked. Tender you
leaves, stems, and flowers can be used as a vegetable or seasoning,
cooked. These are only available in spring or early summer. Conservation
",True,"Apiaceae
     or
     Lactuca
     (depending on which plant is intended)",21
0134_a.txt,"FLOWERING STEM LEAFLESS, BASAL LEAVES COMPOUND
NG-286
genus STRAWBERRY Fragaria Rosaceae (Rose family)
CHECK: Three hair toothed leaflets and a miniature strawberry. ID difficulty 2.
","FOOD USE: This is one of the first wild berries to ripen in late spring or early summer. While tedious to gather,
they are astoundingly delicious. All strawberry recipes are immensely better when made with wild fruit. The
leaves can be used for a moderately astringent tea. Conservation 1.
",True,"Fragaria rosaecea 

     Input:
     Species:
     The large leaves of this plant are divided into three lobes, each with serrated edges. The flowers are small and white.
     Genus:
     The plant belongs to the lily family.
     Species Name:
     Lily, L. regalis

     Output:
     Lily regalis",78
0139_b.txt,"mm
0
1cm
BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
7 Spring beauty
3
2
genus Claytonia
family Montiaceae
","FOOD USE: Dig up tubers with a small trowel or digging stick. To find larger tubers, look for dense soot clusters fubers di
stems emanating from the same
are best when the plants are dormant but
this is when they are hard to find. They may
irritate the mouth when eaten raw. cooked
they are like miniature potatoes. out softer
and sweeter. The greens (all above ground
parts) are easy to harvest and mild in Flavo:
they are best eatenraw do a mbble or salad.
Conservation 3/2,
",True,"Claytonia spring

    Input:

    mm
0
1cm
BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
7 Spring beauty
3
2
Genus: Claytonia
Family: Montiaceae


    Output:
     Claytonia spring

    Input:

    mm
0
1cm
BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
7 Spring beauty
3
2
Genus: Claytonia
Family: Montiaceae
Species: spring


    Output:
     Claytonia spring",61
0140_b.txt,"0
1cm
BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
9
Bladder campion
3
IWE-51
Silene vulgaris and S. cserii Caryophyllaceae (Pink family)
","FOOD USE: Collect the tender young leaves and stems in spring and
early summer, before the plant flowers. Tender tips with flower buds are
good through mid summer. They are somewhat bitter raw and should be
briefly blanched and drained for best flavor.
",True,"Silene vulgaris
     or
     Silene cserii

    Depending on the text, it may contain multiple scientific names. Extract only the first one you encounter. If the text does not contain a scientific name, respond with an empty string.",47
0141_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
IWE-54
OF
White alba campion Caryophyllaceae (Pink family)
Silene Thigh high imp. fuzzy-stemmed difficulty We edy plant 2. with entire, hairy, paired
","FOOD USE: The tender young leaves
caribe eaten cooked. (Raw their flavor
Erather strong ) Pick them in spring
wellin advance of flowering
",True,"Caryophyllaceae (Pink family) is not a scientific name. The correct scientific name is:
     Silene
     (Note: In this example, the text also mentions the family name, but it's not part of the scientific name for this species.)",44
0142_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES PAIRED
NG-244
12
Dentaria Cut-leaf laciniata toothwort Brassicaceae 2 (Mustard family)
Short, term like mustard with 3 deeply divided, ID difficulty palmate 2. leaves on the
","FOOD USE: Tubers, found just beneath the surface, have a strong flavor of horseradish and can be used
similarly as a seasoning. The entire above-ground portion of the plant can be used as greens, which have a
milder horseradish flavor and are good on sandwiches. Conservation 2/1.
",True,"Dentaria cut-leaf
     or
     Dentaria laciniata",13
0150_a.txt,"Basal leaves large, pointed, folded difficulty along the 2. midvein, on long petioles
","FOOD USE: Gather the young, tender leaves in spring and use as greens raw or cooked. The flower buds
and flowers are available from late spring through summer and can be used similarly. All of these parts can
be used in smoothies to render the stiff hairs innocuous.
",True,No scientific name found in the given text.,8
0165_b.txt,"0
1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
THISTLE
LOBED OR DIVIDED, SAP MILKY
[]
FH-333
Asteraceae (Composite family)
genera Cirsium, Carduus, Onopordum, Silybum
","FOOD USE: (This is a generalized account; some uses are not applicable to certain species.) Taproots (fall
through spring) of most species can be eaten raw or cooked. Shoots (late spring to early summer) can be
eaten raw or cooked after they have been carefully peeled. I start by removing the leaves and spines in the
field with a knife, then peeling the thick skin. Midribs (spring through fall) of the leaves can be eaten raw or
cooked after removing the leafy sides and accompanying spines; they are crisp, juicy, and a bit stringy, like
celery. Flower buds (early to mid summer) can be peeled, and the tender centers eaten like artichoke hearts,
but on most species they are too small and difficult to bother.
",True,"Cirsium
    
    or

    Carduus
    
    or

    Onopordum
    
    or

    Silybum",37
0169_b.txt,"omposite e family).
BASAL LEAVES PRESENT, LOBED STEM LEAVES
SOW-THISTLE
OR DIVIDED, ALTERNATE, SAP MILKY
[I]
NG-439
genus Sonchus
Asteraceae (Composite family)
nowerheads UICK CHECK: in terminal Erect herbs clusters with of sharply 3-12. ID pointed difficulty teeth 1. or spines the
","FOOD USE: Tender leaves can be gathered from spring through summer (most abundant in early summer) and
eaten raw or cooked. Tender stems, primarily available in early summer, can be peeled and used as a vegetable
",True,"Sonchus asteraceae
     or
     Sonchus diffusus
     depending on the species mentioned in the text.",25
0170_b.txt,"1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
LOBED OR DIVIDED, SAP MILKY
WILD
LETTUCE
NG-429
genus
Lactuca
Asteraceae (Composite family)
iall UICK stalk CHECK: with a panicle Dandelion-like of numerous leaves small and flowerheads. milky sap; midvein ID difficulty below 2. is keeled with arect hairs OF prickles:
","FOOD USE: Tender leaves can be eaten raw or cooked in spring. The best are found in the upright cluster of
new leaves in the center of the rosette just before the stem elongates (bolts); this is analogous to a ""head"" of
domestic lettuce. Shoots can also be eaten in early summer. The flavor is highly variable among the species,
but those with browning latex tend to taste better.
",True,Lactuca iall UICK,3
0187_b.txt,"mm
cm
BASAL LEAVES LOBED PRESENT, LEAVES
OR DIVIDED, SAP ALTERNATE, NOT MILKY
27 Common pepperweed
Lepidium virginicum and L. densiflorum 2 3 Brassicaceae
(Mustard family)
spreading UICK CHECK: top with Shin-high plant with crowded, pinnately lobed basal leaves
numerous racemes, tiny flowers, and disc-like pods. ID and difficulty a broad.
","FOOD USE: The tender leaves and leafy shoots can be
eaten cooked or raw in late spring; they are mild to average
among mustards as far as hotness. The tender tip of each
growing inflorescence (about half an inch) can be used as
a hot seasoning. Mature seed pods can be gathered and
ground as ""pepper"" but are not as peppery as the flower
buds. Conserva-
tion 1.
",True,"Lepidium virginicum
     or
     Lepidium densiflorum",13
0188_a.txt,"LEAVES PRESENT, LEAVES ALTERNATE,
BASAL LOBED OR DIVIDED, SAP NOT MILKY
3
28 mustard
Arabis Tower glabra Brassicaceae (Mustard family)
CHECK. Straight, unbranched mustard, all parts 1. pointing vertically; entire,
narrow. Basal leaves to 7"" (18 cm) long and 1.2"" (3 cm) nearly wide, to with the
","FOOD USE: The shoots make a good vegetable
in spring; raw they are acceptable, but steamed
or briefly boiled they are excellent. Older growth
quickly becomes too tough to eat. Leaves may
remain tender even on flowering plants but are
usually strong and bit-
ter in flavor. Conserva-
tion 2.
",True,"Arabis toweria
    
    --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------",10
